age,workclass,education,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
0, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0
0, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, White, Male,0,0,40, United-States,0
0, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,25, United-States,0
0, Private, Some-college, Never-married, Priv-house-serv, Own-child, White, Female,0,0,20, United-States,0
0, Private, 11th, Never-married, Other-service, Own-child, Black, Male,0,0,8, United-States,0
0, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1
0, Self-emp-inc, Bachelors, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,35, United-States,0
1, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Black, Male,0,0,40, ?,0
0, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1
0, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,1
0, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States,0
0, Private, 1st-4th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1,20, United-States,0
0, Private, Some-college, Divorced, Exec-managerial, Unmarried, White, Female,0,0,42, United-States,0
0, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,1,0,45, United-States,1
0, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,10, United-States,0
0, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,35, United-States,0
1, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,0
0, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,35, United-States,0
0, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Black, Female,0,0,45, United-States,0
1, Private, Some-college, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,37, United-States,0
0, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States,0
0, ?, Assoc-acdm, Never-married, ?, Other-relative, White, Male,0,0,40, United-States,0
1, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,1,0,50, United-States,1
0, Federal-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,80, United-States,0
0, Self-emp-not-inc, Doctorate, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,30, ?,1
0, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,1
1, State-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States,0
0, Private, Assoc-voc, Never-married, Tech-support, Not-in-family, White, Male,0,0,45, United-States,0
0, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States,0
1, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,15, United-States,0
0, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,1,0,35, United-States,0
0, State-gov, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States,0
0, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1
0, Self-emp-not-inc, 10th, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,32, United-States,0
0, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States,0
1, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Japan,1
1, Private, 7th-8th, Divorced, Craft-repair, Own-child, White, Male,0,0,40, United-States,0
0, Private, Assoc-voc, Never-married, Exec-managerial, Own-child, White, Male,0,0,50, United-States,0
0, Self-emp-not-inc, Some-college, Widowed, Sales, Not-in-family, White, Male,0,0,8, United-States,0
0, ?, Some-college, Never-married, ?, Own-child, White, Female,0,0,40, United-States,0
0, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,0
0, Private, 12th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,1
0, Private, 10th, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, Mexico,0
0, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
0, Federal-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,50, United-States,0
0, Local-gov, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0
0, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,20, United-States,0
0, Federal-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,1
0, Private, Bachelors, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States,0
1, State-gov, Masters, Divorced, Prof-specialty, Unmarried, Black, Female,1,0,40, United-States,1
0, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,35, United-States,0
0, Private, HS-grad, Widowed, Adm-clerical, Own-child, White, Female,0,0,40, United-States,0
0, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States,1
1, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1,35, United-States,1
0, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Puerto-Rico,0
0, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,52, United-States,1
0, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0
0, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0
0, Private, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States,0
0, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,42, United-States,1
1, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,1
1, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,60, United-States,0
0, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,0
1, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,1,0,40, United-States,1
0, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,1
1, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,1
1, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,1,38, United-States,0
0, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1,50, United-States,1
1, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States,0
1, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,0
1, Private, 5th-6th, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Mexico,0
1, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,40, Jamaica,0
0, Private, HS-grad, Never-married, Farming-fishing, Unmarried, White, Female,0,0,35, United-States,0
0, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,35, United-States,0
0, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,1
0, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,1
1, Local-gov, Doctorate, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,60, United-States,0
0, Private, 5th-6th, Married-civ-spouse, Machine-op-inspct, Wife, Asian-Pac-Islander, Female,0,1,72, ?,0
0, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States,1
0, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,30, United-States,0
1, Self-emp-not-inc, HS-grad, Married-spouse-absent, Exec-managerial, Not-in-family, White, Male,0,0,70, United-States,0
0, Self-emp-not-inc, Masters, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States,0
1, Private, 5th-6th, Separated, Handlers-cleaners, Not-in-family, White, Male,0,0,50, Mexico,0
0, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1,40, United-States,0
1, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States,1
1, Private, 7th-8th, Widowed, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States,0
0, Private, HS-grad, Widowed, Other-service, Other-relative, White, Female,0,0,12, United-States,0
1, Federal-gov, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States,0
0, Private, Some-college, Never-married, Transport-moving, Own-child, White, Male,0,0,45, United-States,0
0, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States,0
0, ?, Some-college, Never-married, ?, Not-in-family, White, Female,0,0,40, United-States,0
0, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States,0
0, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States,0
0, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,0
1, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1
0, Private, 10th, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States,0
1, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,45, Mexico,0
0, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Male,0,0,40, United-States,0
1, Private, 9th, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States,0
0, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,40, United-States,0
0, Private, HS-grad, Married-civ-spouse, Sales, Wife, White, Female,0,0,18, United-States,0
0, Private, 11th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,43, United-States,0
1, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,60, United-States,0
0, Private, 1st-4th, Widowed, Priv-house-serv, Not-in-family, Black, Female,0,0,4, United-States,0
0, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Female,1,0,40, United-States,0
0, Private, HS-grad, Never-married, Other-service, Own-child, Black, Female,0,0,40, United-States,0
0, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,48, United-States,0
1, State-gov, HS-grad, Separated, Adm-clerical, Unmarried, Black, Female,1,0,35, United-States,0
0, Private, Some-college, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States,0
1, Local-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,1,0,40, United-States,0
0, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,20, United-States,0
1, Federal-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,0
1, Private, 9th, Divorced, Transport-moving, Not-in-family, White, Male,0,0,50, United-States,0
1, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,38, United-States,0
1, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1,40, United-States,0
0, ?, Some-college, Never-married, ?, Own-child, White, Male,0,0,30, United-States,0
1, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
0, Private, HS-grad, Never-married, Transport-moving, Unmarried, White, Male,0,0,52, United-States,0
1, State-gov, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,52, United-States,1
0, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, United-States,0
0, State-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1,70, United-States,1
1, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,0
1, Private, HS-grad, Separated, Adm-clerical, Unmarried, White, Female,0,0,38, Puerto-Rico,0
1, Private, Some-college, Separated, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,15, United-States,0
0, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,30, United-States,0
1, Private, Some-college, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States,0
0, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,55, United-States,1
1, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Black, Female,0,0,40, United-States,0
1, State-gov, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States,0
1, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States,0
0, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,20, United-States,0
0, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States,0
1, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States,1
1, Private, HS-grad, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,28, United-States,0
0, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,0
0, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States,0
0, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,45, United-States,0
0, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, United-States,0
0, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States,0
1, Local-gov, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,38, United-States,0
1, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,1,0,40, United-States,1
1, State-gov, HS-grad, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, United-States,0
0, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,25, El-Salvador,0
1, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,1,0,40, United-States,1
0, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,30, United-States,0
0, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,1,0,40, United-States,0
0, Private, 10th, Divorced, Craft-repair, Not-in-family, White, Male,0,0,60, United-States,0
0, Self-emp-not-inc, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, United-States,0
0, Private, 12th, Married-civ-spouse, Sales, Wife, Asian-Pac-Islander, Female,0,0,33, ?,0
0, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,30, United-States,0
0, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,1,0,47, United-States,1
1, Private, HS-grad, Divorced, Tech-support, Not-in-family, White, Female,0,0,50, United-States,1
1, Self-emp-inc, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,40, United-States,1
0, Private, Prof-school, Married-civ-spouse, Exec-managerial, Wife, White, Female,1,0,47, United-States,1
0, ?, HS-grad, Divorced, ?, Unmarried, White, Female,0,0,40, United-States,0
0, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, ?,0
1, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,1,0,40, United-States,1
1, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,1,0,40, United-States,1
0, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,0
0, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,0
1, Self-emp-inc, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States,1
